address,transaction_count,unique_customers,total_received_usdt,avg_payment_size,median_payment_size,max_customer_share,transaction_span_days,days_active,hours_active,peak_hour_utc,estimated_region,customer_return_rate,returning_customers,first_seen,last_seen,merchant_size
tkhf1qebgnvbxvkhb9ue7xzuju4ypgsahh,52,7,4106.77,78.98,39.26,0.5,1,2,20,13,Europe-Africa,0.714,5,2025-06-11 09:21:18-07:00,2025-06-12 13:46:09-07:00,Medium
tukm8mcot67slzagylyxebp3dnhjxn8dso,52,9,4307.41,82.83,74.99,0.596,1,2,18,7,Europe-Africa,0.778,7,2025-06-11 07:53:21-07:00,2025-06-12 13:45:06-07:00,Medium
tfnuya22nw9qkqj79s7zn5acfm6i666666,51,34,1218.49,23.89,10.0,0.118,1,2,20,2,Asia-Pacific,0.206,7,2025-06-11 08:41:03-07:00,2025-06-12 13:04:15-07:00,Medium
tdp4gl2axocsss69z9ezeayxr6yycq9ncm,51,51,1644.28,32.24,5.7,0.02,0,1,2,7,Europe-Africa,0.0,0,2025-06-12 07:23:33-07:00,2025-06-12 08:29:03-07:00,Medium
tys1yacbsc6t5n14uagkpk8dfuuuuuuuuu,51,41,664.06,13.02,10.0,0.059,1,2,19,9,Europe-Africa,0.22,9,2025-06-11 07:41:57-07:00,2025-06-12 10:56:48-07:00,Medium
tbrettnwmrqujbqnlplnta8na3c5kmn215,51,43,1650.8,32.37,20.0,0.078,1,2,22,5,Asia-Pacific,0.116,5,2025-06-11 07:59:36-07:00,2025-06-12 11:41:57-07:00,Medium
tpv6jsu7gc1gm6zbsa6rei4ir466666666,50,30,4145.0,82.9,56.0,0.16,1,2,13,9,Europe-Africa,0.267,8,2025-06-11 07:45:45-07:00,2025-06-12 13:46:36-07:00,Medium
tctn4fey4rly1rgje7niyzsjtfkwc4xs1y,50,22,1695.03,33.9,13.0,0.12,1,2,18,12,Europe-Africa,0.5,11,2025-06-11 08:04:15-07:00,2025-06-12 13:23:21-07:00,Medium
tdnsqix9wjxq3ifkyampp1vzcx1tknhntt,50,22,224.5,4.49,4.5,0.26,1,2,15,2,Asia-Pacific,0.409,9,2025-06-11 08:23:57-07:00,2025-06-12 13:24:09-07:00,Medium
tmxque3vyfbcedu9qbvxftyzkknfzu6bpb,50,10,3316.0,66.32,65.0,0.14,1,2,16,20,Americas,1.0,10,2025-06-11 08:49:45-07:00,2025-06-12 10:06:45-07:00,Medium
trx25sh76thqcbmaqojchfkepzao666666,49,49,2790.85,56.96,27.61,0.02,1,2,18,9,Europe-Africa,0.0,0,2025-06-11 09:28:54-07:00,2025-06-12 10:26:15-07:00,Small
tdjq34qpugy355hbkchlvhne4t6ubbbbbb,49,40,2828.97,57.73,20.0,0.061,1,2,21,7,Europe-Africa,0.15,6,2025-06-11 07:48:42-07:00,2025-06-12 12:46:06-07:00,Small
trx1hqdnstuczyjsbdajv1b8etx6e77777,49,43,2503.3,51.09,20.0,0.102,1,2,19,5,Asia-Pacific,0.07,3,2025-06-11 08:19:18-07:00,2025-06-12 11:24:21-07:00,Small
txrz4a6qsz2yehryafhmfkuznhd3ba3n74,49,48,3345.15,68.27,57.29,0.041,0,2,4,14,Americas,0.021,1,2025-06-11 12:36:18-07:00,2025-06-12 07:29:36-07:00,Small
tupmcylqhsnapk2yispqbfqg9tqib77777,49,46,1063.41,21.7,10.0,0.041,1,2,19,1,Asia-Pacific,0.065,3,2025-06-11 07:43:09-07:00,2025-06-12 12:22:06-07:00,Small
tdlbk46fmqvpcegaw6ccqffzmsmafaqnc7,48,10,1414.06,29.46,25.77,0.146,1,2,9,0,Asia-Pacific,1.0,10,2025-06-11 07:41:24-07:00,2025-06-12 09:45:36-07:00,Small
twma83qwnmu6tvnaz5ngmqoh4dt3jewxxd,48,45,3354.05,69.88,59.5,0.042,1,2,14,8,Europe-Africa,0.067,3,2025-06-11 08:01:51-07:00,2025-06-12 13:44:54-07:00,Small
twttbxjvzbv1qqseqnbftn7dnjbku9djez,48,20,4499.21,93.73,69.74,0.271,1,2,18,11,Europe-Africa,0.6,12,2025-06-11 08:40:54-07:00,2025-06-12 11:32:36-07:00,Small
tysdirbt7dyxeeafdcmbpgizwpyrkjg2wf,48,27,96.0,2.0,2.0,0.333,0,2,14,1,Asia-Pacific,0.222,6,2025-06-11 17:47:27-07:00,2025-06-12 10:18:27-07:00,Small
tk72zwjm2s8vumgldpsksjmafgwnyhcwwt,48,38,3476.33,72.42,34.58,0.104,1,2,18,23,Asia-Pacific,0.158,6,2025-06-11 07:43:36-07:00,2025-06-12 12:01:39-07:00,Small
trxbp29g3e2h73mhxp6z6q5ihpj37ks2cd,48,48,1557.58,32.45,30.0,0.021,0,2,5,0,Asia-Pacific,0.0,0,2025-06-11 13:49:21-07:00,2025-06-12 02:10:33-07:00,Small
tcbet1zjrrthmeqxdq9vz55nsshhhhhhhh,48,29,4048.35,84.34,69.59,0.146,1,2,19,4,Asia-Pacific,0.31,9,2025-06-11 09:03:15-07:00,2025-06-12 11:08:06-07:00,Small
tbwhnemnscjg2c9lrsjtmyqpyulyjy4tgg,47,19,1689.62,35.95,13.0,0.213,1,2,19,13,Europe-Africa,0.368,7,2025-06-11 11:02:42-07:00,2025-06-12 13:45:12-07:00,Small
tfup9u2ui417jnwo1ie157uotqwjkdozb2,47,24,162.56,3.46,3.44,0.191,0,2,11,0,Asia-Pacific,0.375,9,2025-06-11 21:41:30-07:00,2025-06-12 08:25:51-07:00,Small
tlbvuphhk6epyavse9tkkxytjarmbpdvzj,47,46,1277.0,27.17,20.0,0.043,1,2,19,9,Europe-Africa,0.022,1,2025-06-11 07:44:39-07:00,2025-06-12 13:47:27-07:00,Small
trcyciirqzrdgrtbdj11qdqe6ldyyi7yym,47,36,3152.04,67.06,50.0,0.064,1,2,15,9,Europe-Africa,0.278,10,2025-06-11 07:54:42-07:00,2025-06-12 10:57:54-07:00,Small
ttaydeh22gcnii2fkhf7aydthd9htbbbbb,47,44,2824.77,60.1,19.92,0.064,1,2,19,8,Europe-Africa,0.045,2,2025-06-11 07:47:48-07:00,2025-06-12 11:13:39-07:00,Small
tgq84ug5uuifkqil1w9zg6obvpekw3zt9u,47,35,4469.12,95.09,34.32,0.085,1,2,15,9,Europe-Africa,0.2,7,2025-06-11 07:46:36-07:00,2025-06-12 13:30:12-07:00,Small
twajbl8cwuyey5zgfxnogpvqwnprgtchwo,45,27,1626.63,36.15,30.03,0.333,1,2,16,20,Americas,0.148,4,2025-06-11 07:49:39-07:00,2025-06-12 09:03:09-07:00,Small
tsmj23kskmh7yf7pehwjsw3pmh2rdp7nzy,45,19,1463.55,32.52,20.0,0.222,1,2,11,12,Europe-Africa,0.526,10,2025-06-11 09:32:48-07:00,2025-06-12 13:39:42-07:00,Small
th4uvakdtd5h2gzchv7k4md7dxwwwwwwww,45,41,1522.0,33.82,20.0,0.067,1,2,17,9,Europe-Africa,0.073,3,2025-06-11 08:01:15-07:00,2025-06-12 13:15:33-07:00,Small
tywysjcmskcgb1eedrpr2gcymq3qvpfge5,45,45,4209.45,93.54,93.18,0.022,0,2,3,9,Europe-Africa,0.0,0,2025-06-11 14:56:12-07:00,2025-06-12 09:57:33-07:00,Small
ty7i53vpufcb2zkahfgrxdvs9twd8gmftr,45,10,2446.23,54.36,49.0,0.244,0,2,18,8,Europe-Africa,0.9,9,2025-06-11 07:53:45-07:00,2025-06-12 06:49:33-07:00,Small
tthtg2hdbqssretdsdpamkzwerhelxkptd,44,44,719.25,16.35,7.84,0.023,0,2,3,5,Asia-Pacific,0.0,0,2025-06-11 22:32:00-07:00,2025-06-12 05:18:06-07:00,Small
tcswzmuuxjhvulm8pkkbkutocqsz5sw6s3,44,41,1176.84,26.75,12.5,0.045,1,2,17,7,Europe-Africa,0.073,3,2025-06-11 08:31:06-07:00,2025-06-12 11:39:09-07:00,Small
ttpn2j3pk3i1kqcybeqptbr5wraqv1q1ma,44,10,2653.93,60.32,43.2,0.182,0,1,5,17,Americas,1.0,10,2025-06-11 14:46:36-07:00,2025-06-11 18:33:00-07:00,Small
ttw2c5bjghks3ybxzeekptcjsetdxjlmqr,44,10,869.55,19.76,19.07,0.159,1,2,15,10,Europe-Africa,1.0,10,2025-06-11 10:17:12-07:00,2025-06-12 13:42:42-07:00,Small
tuavohno4f6wbmyxxsyxkpgkyrprmxgk5f,44,7,3046.0,69.23,50.0,0.432,1,2,13,8,Europe-Africa,0.429,3,2025-06-11 07:40:57-07:00,2025-06-12 12:52:36-07:00,Small
theyfbaa3xkr9d3d2tejiqpezs88888888,44,41,1917.52,43.58,27.0,0.068,1,2,15,9,Europe-Africa,0.049,2,2025-06-11 07:52:27-07:00,2025-06-12 11:51:27-07:00,Small
twkplw9ue8pwujvsy4sbgcodtr5pe88888,43,40,3021.0,70.26,49.0,0.047,1,2,16,3,Asia-Pacific,0.075,3,2025-06-11 07:47:06-07:00,2025-06-12 10:11:39-07:00,Small
tdtck3wpjfvqwfmjvi4ghyoeewbnraaaaa,43,41,1928.51,44.85,20.0,0.047,1,2,21,9,Europe-Africa,0.049,2,2025-06-11 08:01:30-07:00,2025-06-12 11:40:21-07:00,Small
tywludgdk3338q3crwh3szcconjlyqn95c,43,14,1780.83,41.41,41.6,0.186,1,2,7,12,Europe-Africa,0.571,8,2025-06-11 08:01:12-07:00,2025-06-12 13:37:54-07:00,Small
tlgrdwctag9bxgpaxf9jgxcnpgkwrqrl8v,43,26,2083.32,48.45,16.0,0.186,1,2,16,8,Europe-Africa,0.231,6,2025-06-11 08:39:33-07:00,2025-06-12 09:42:03-07:00,Small
tx9vbyyk6vv5e4r3new3awhjcwhwshfsqs,43,38,894.0,20.79,15.0,0.116,1,2,16,9,Europe-Africa,0.053,2,2025-06-11 07:52:24-07:00,2025-06-12 10:18:48-07:00,Small
tkhf44bung2ug2snxkkupizrjktbvpaw4c,43,7,3860.56,89.78,75.0,0.628,1,2,12,8,Europe-Africa,0.429,3,2025-06-11 08:23:30-07:00,2025-06-12 11:56:18-07:00,Small
tauercuatu6bpt6ywl51jz4rpdcpqascu2,43,9,185.42,4.31,1.39,0.512,1,2,16,20,Americas,0.333,3,2025-06-11 09:53:09-07:00,2025-06-12 12:11:03-07:00,Small
tprimenf7xt5rdsftzw9njbjbkvnnir3m7,42,20,2973.24,70.79,29.1,0.214,1,2,17,8,Europe-Africa,0.45,9,2025-06-11 08:24:09-07:00,2025-06-12 12:45:36-07:00,Small
t9yvgne82bsgvp5dnd1uhmyqv9aexvvusk,42,33,710.26,16.91,13.91,0.119,1,2,17,8,Europe-Africa,0.121,4,2025-06-11 07:44:03-07:00,2025-06-12 10:54:06-07:00,Small
tax6cceegwxbfwwhy4wcjv2a2fkkkkkkkk,42,39,3341.0,79.55,45.0,0.048,1,2,16,9,Europe-Africa,0.077,3,2025-06-11 08:14:45-07:00,2025-06-12 09:28:15-07:00,Small
tgboxsqh3uk59rvwdd74qiq5cguhftgbox,42,39,4130.65,98.35,14.93,0.071,1,2,16,7,Europe-Africa,0.051,2,2025-06-11 07:47:09-07:00,2025-06-12 12:57:57-07:00,Small
twvmuwf3vti2rderu2tl3pa7z4msp7urwp,42,20,2116.94,50.4,37.95,0.095,1,2,16,11,Europe-Africa,0.6,12,2025-06-11 09:32:00-07:00,2025-06-12 13:15:09-07:00,Small
te5yb7bam2zx6qupsg1gxeqzwrytk5bjx1,41,14,1849.49,45.11,31.5,0.22,1,2,12,10,Europe-Africa,0.714,10,2025-06-11 07:51:06-07:00,2025-06-12 11:31:27-07:00,Small
tmmztsulhwux1szzzh6qq8nd8sp1eeo5gi,41,36,1949.07,47.54,43.16,0.073,1,2,18,12,Europe-Africa,0.111,4,2025-06-11 07:41:27-07:00,2025-06-12 12:35:51-07:00,Small
tdk7rxa3fus6vsajxppw2bubdxo8dh1c5j,41,24,3616.61,88.21,34.72,0.195,1,2,16,11,Europe-Africa,0.333,8,2025-06-11 08:35:42-07:00,2025-06-12 13:06:30-07:00,Small
tqsrm97zx9xywj7yvmc4ftyqjsw86ewzkq,41,20,2209.25,53.88,40.0,0.122,1,2,17,9,Europe-Africa,0.5,10,2025-06-11 08:55:09-07:00,2025-06-12 13:25:33-07:00,Small
tj2esnhbqhhaftdwkbpdgq2iqv6wym3q2n,41,10,894.45,21.82,14.02,0.195,1,2,10,8,Europe-Africa,0.9,9,2025-06-11 07:42:42-07:00,2025-06-12 13:39:03-07:00,Small
tl8qhpbbgiedy4janf8si76mhxearxyqib,40,24,2469.48,61.74,29.27,0.15,1,2,17,8,Europe-Africa,0.458,11,2025-06-11 08:47:45-07:00,2025-06-12 12:57:51-07:00,Small
txtxsvgnlzcpxte3cfqax7lsu4mvsisfmg,40,36,948.44,23.71,18.0,0.05,1,2,11,21,Americas,0.111,4,2025-06-11 08:01:09-07:00,2025-06-12 13:44:15-07:00,Small
tnxrsvy4vkxg8hftob5qwrfp1xrngew3hm,40,37,2533.0,63.33,49.0,0.05,1,2,17,7,Europe-Africa,0.081,3,2025-06-11 09:07:12-07:00,2025-06-12 13:37:30-07:00,Small
tmxm2vmq6f5uto5zfsg5udvdgb4xzdx6o1,40,28,2224.46,55.61,24.0,0.125,1,2,19,3,Asia-Pacific,0.25,7,2025-06-11 07:52:51-07:00,2025-06-12 13:36:42-07:00,Small
tnh3hfuicx7jnpzhdf9dj2qs1tusufgibq,40,39,3023.88,75.6,29.0,0.05,1,2,16,8,Europe-Africa,0.026,1,2025-06-11 08:01:03-07:00,2025-06-12 13:28:57-07:00,Small
tcblzbrtfqp3rsg4fandgqsyjyof8yaej5,40,29,3644.18,91.1,66.26,0.1,1,2,19,11,Europe-Africa,0.241,7,2025-06-11 08:45:48-07:00,2025-06-12 12:44:57-07:00,Small
thmtmtmuwqv2stu7jrlfn3fbot79byopv5,40,10,1150.0,28.75,29.0,0.2,1,2,15,13,Europe-Africa,0.9,9,2025-06-11 10:05:42-07:00,2025-06-12 13:36:48-07:00,Small
tcvrv2k7nmbc9rgyfkztpvqtundqqqqqqq,40,38,807.59,20.19,10.0,0.05,1,2,18,9,Europe-Africa,0.053,2,2025-06-11 07:42:57-07:00,2025-06-12 11:13:54-07:00,Small
thyrs49mhd2c5apqdnqh7zwhvdkmxmsjwc,39,38,3547.28,90.96,51.5,0.051,1,2,14,8,Europe-Africa,0.026,1,2025-06-11 07:59:45-07:00,2025-06-12 12:16:03-07:00,Small
tgwfmhvjatjyzf23f45ncggvzy4bhhen8m,39,29,3067.62,78.66,40.0,0.103,1,2,16,12,Europe-Africa,0.207,6,2025-06-11 08:05:33-07:00,2025-06-12 13:01:36-07:00,Small
texmvnsdp7ddzgzy7sph7w9xx123456789,39,37,1300.35,33.34,22.0,0.051,1,2,16,4,Asia-Pacific,0.054,2,2025-06-11 08:23:54-07:00,2025-06-12 10:05:18-07:00,Small
tknygupvtty4f4ykted2ncsekxe2tdtyit,39,22,3517.04,90.18,68.84,0.205,1,2,14,12,Europe-Africa,0.364,8,2025-06-11 09:56:51-07:00,2025-06-12 13:40:51-07:00,Small
twennpteprahbnrt3mmsskpnwmujafsynb,38,12,3764.07,99.05,123.97,0.342,1,2,15,9,Europe-Africa,0.667,8,2025-06-11 09:13:36-07:00,2025-06-12 13:34:42-07:00,Small
tchppmsay78hslcwkxc3hrp21g3h5mxa1b,38,33,811.13,21.35,10.0,0.053,1,2,15,11,Europe-Africa,0.152,5,2025-06-11 08:25:15-07:00,2025-06-12 11:06:15-07:00,Small
ttpamprdfbqr9qgtc6fxfie6g1nu4eoxos,38,36,2957.0,77.82,50.0,0.053,1,2,17,9,Europe-Africa,0.056,2,2025-06-11 07:40:21-07:00,2025-06-12 12:05:06-07:00,Small
tf5i4bjjhd2irpyb9qkk9nczbbreqnbbgp,38,34,1763.87,46.42,36.0,0.132,1,2,15,0,Asia-Pacific,0.029,1,2025-06-11 07:55:12-07:00,2025-06-12 10:13:15-07:00,Small
tjbwcepvejzrgxeg7bhzp41r5apygffwve,37,25,2589.52,69.99,40.58,0.108,1,2,13,8,Europe-Africa,0.32,8,2025-06-11 08:57:54-07:00,2025-06-12 12:05:33-07:00,Small
tbhcnujsyvhfnyq3b4sb7afemutxjel9vl,37,35,1488.32,40.22,25.89,0.054,1,2,18,21,Americas,0.057,2,2025-06-11 09:02:42-07:00,2025-06-12 12:50:48-07:00,Small
tqm4rhhfm1nuqe1dqcqcu6tzmf38mrjcrv,37,15,1803.5,48.74,49.0,0.162,1,2,14,10,Europe-Africa,0.733,11,2025-06-11 09:13:27-07:00,2025-06-12 13:28:24-07:00,Small
tudv2dl9qik3nwyhr4sqhnzb14yatzthw3,37,26,3516.54,95.04,67.61,0.108,1,2,15,13,Europe-Africa,0.269,7,2025-06-11 08:06:00-07:00,2025-06-12 13:29:51-07:00,Small
tw6skkcxyyvum8phc3cacqesjxwxzragtu,37,32,1149.86,31.08,11.1,0.081,1,2,13,8,Europe-Africa,0.125,4,2025-06-11 07:42:27-07:00,2025-06-12 11:08:57-07:00,Small
tp5gzb4xeszxdqdcwdfz72aooioooooooo,37,33,936.4,25.31,12.0,0.054,1,2,13,8,Europe-Africa,0.121,4,2025-06-11 07:42:45-07:00,2025-06-12 12:37:45-07:00,Small
trkpw1vryksbjfwppe9jqkcykgccxmtcok,37,25,1531.51,41.39,19.72,0.135,1,2,17,23,Asia-Pacific,0.24,6,2025-06-11 07:49:57-07:00,2025-06-12 12:44:09-07:00,Small
ta6ry3ovdzo2wef9vubbjxcssgydvezcfu,37,27,1563.9,42.27,22.0,0.189,0,2,14,4,Asia-Pacific,0.148,4,2025-06-11 20:14:24-07:00,2025-06-12 11:58:06-07:00,Small
tf76wiwgbxuu7ythhwnlenzeleyjsvsayo,37,6,1087.8,29.4,28.68,0.514,1,2,8,11,Europe-Africa,0.5,3,2025-06-11 08:52:12-07:00,2025-06-12 13:27:48-07:00,Small
tmutbytn9s39qmfnmjb3jcjgrv23456789,37,35,972.0,26.27,15.0,0.054,1,2,18,7,Europe-Africa,0.057,2,2025-06-11 07:46:24-07:00,2025-06-12 12:10:36-07:00,Small
tvavnanwrxuxvkepqkd1fxzpmqqqqqqqqq,37,30,792.0,21.41,10.0,0.081,1,2,17,1,Asia-Pacific,0.167,5,2025-06-11 07:59:42-07:00,2025-06-12 13:43:30-07:00,Small
ttvmkkktx3rtv4hkqdb72mg1adusme7czc,37,28,928.92,25.11,19.41,0.081,1,2,16,8,Europe-Africa,0.25,7,2025-06-11 07:40:57-07:00,2025-06-12 13:35:03-07:00,Small
tnttzvxbbctjf9aqxdysnfykujkfgrzb7c,36,14,2066.0,57.39,47.5,0.167,1,2,13,12,Europe-Africa,0.786,11,2025-06-11 08:31:03-07:00,2025-06-12 13:37:42-07:00,Small
tj2mzcmajp43hcghf3wzndzw5jjwrcevfy,36,17,1158.67,32.19,16.0,0.139,1,2,12,9,Europe-Africa,0.529,9,2025-06-11 08:03:57-07:00,2025-06-12 13:08:42-07:00,Small
twupwfng3haxurjg4jjcpt7bpzgkmqmwuv,36,26,3189.1,88.59,72.5,0.083,1,2,13,9,Europe-Africa,0.308,8,2025-06-11 08:38:03-07:00,2025-06-12 12:40:15-07:00,Small
tpz5pkzj56rnfuurwltmc5g1p7c8qjmg29,35,35,1180.0,33.71,30.0,0.029,0,2,13,1,Asia-Pacific,0.0,0,2025-06-11 07:56:48-07:00,2025-06-12 01:50:30-07:00,Small
tu6nzsz5kcdy1acedcdsbwpyzmcryaeaen,35,26,3444.36,98.41,20.0,0.057,0,2,1,12,Europe-Africa,0.346,9,2025-06-11 12:43:00-07:00,2025-06-12 12:40:12-07:00,Small
ttvyphycy1fueqb1nrcv2772vajxc7vvzr,35,12,1335.8,38.17,30.0,0.2,1,2,14,8,Europe-Africa,0.833,10,2025-06-11 08:16:36-07:00,2025-06-12 13:42:42-07:00,Small
tw2y7d1pmke62knhlagarxtbnb63xotlt8,35,32,1963.95,56.11,20.0,0.086,1,2,14,9,Europe-Africa,0.062,2,2025-06-11 08:04:36-07:00,2025-06-12 11:51:54-07:00,Small
tssbfwqbhtcktl3dqqet2g2sdngnwxu9mj,35,10,3211.0,91.74,99.0,0.2,0,2,13,3,Asia-Pacific,0.8,8,2025-06-11 07:44:39-07:00,2025-06-12 06:05:42-07:00,Small
tpt6cwhbktugvcgnztbrsqwtoilnsxdhw8,35,12,1637.82,46.79,49.61,0.171,1,2,13,11,Europe-Africa,0.833,10,2025-06-11 08:31:03-07:00,2025-06-12 12:43:42-07:00,Small
ttccu4a2v2xwdmck1tw3m2nk8nxqjkennp,35,33,1667.0,47.63,30.0,0.057,0,1,6,7,Europe-Africa,0.061,2,2025-06-12 06:07:12-07:00,2025-06-12 13:42:30-07:00,Small
tfgjfjogcixynvro8j5t9zoaucbmke8hxp,35,11,2640.75,75.45,21.6,0.229,1,2,10,11,Europe-Africa,0.727,8,2025-06-11 08:02:09-07:00,2025-06-12 12:48:03-07:00,Small
teuh2jqgvujtc5ucmqzase5h7m3p1h7yrw,35,24,840.97,24.03,13.19,0.257,1,2,16,11,Europe-Africa,0.167,4,2025-06-11 07:49:27-07:00,2025-06-12 11:22:21-07:00,Small
tjdxvn9wa5wvr8u8sefpuawom5tttttttt,34,27,403.0,11.85,10.0,0.088,0,2,14,3,Asia-Pacific,0.222,6,2025-06-11 09:11:24-07:00,2025-06-12 07:18:57-07:00,Small
tlotkhcyne6fnkvd4qkmmagbh5jqyq14ye,34,15,2410.01,70.88,30.0,0.382,1,2,16,12,Europe-Africa,0.4,6,2025-06-11 07:57:18-07:00,2025-06-12 13:02:12-07:00,Small
tnivhaahrfsjzpug9hfubnqqcjsy8fwhff,34,13,2504.5,73.66,46.75,0.235,1,2,15,8,Europe-Africa,0.692,9,2025-06-11 08:02:36-07:00,2025-06-12 12:59:09-07:00,Small
tmidve45xyebj4xx15qjvazrvduyujylxh,34,10,1759.8,51.76,50.05,0.382,1,2,9,12,Europe-Africa,0.7,7,2025-06-11 08:29:45-07:00,2025-06-12 13:43:21-07:00,Small
tynrspatevq2jagrvkfzysjwkjlyrdp42u,33,31,948.0,28.73,20.0,0.061,1,2,18,7,Europe-Africa,0.065,2,2025-06-11 07:41:57-07:00,2025-06-12 13:39:57-07:00,Small
tvg6cfjhbkzsjp1ergnjwxtbtid2oxhg4m,33,33,1678.0,50.85,26.0,0.03,1,2,13,7,Europe-Africa,0.0,0,2025-06-11 07:56:03-07:00,2025-06-12 09:35:06-07:00,Small
tw9njxenhcvricekpat8w9kkwg8bswq4qc,33,14,1230.69,37.29,24.08,0.242,1,2,11,1,Asia-Pacific,0.357,5,2025-06-11 07:56:18-07:00,2025-06-12 13:17:54-07:00,Small
tpcyr8nbmw6nat2cyhwdygfuyuxquuuuuu,33,31,888.0,26.91,13.0,0.061,1,2,16,1,Asia-Pacific,0.065,2,2025-06-11 08:13:18-07:00,2025-06-12 11:49:21-07:00,Small
txfka437mikaakcmzqh2t9hkflhusg1ibi,33,28,1490.48,45.17,25.0,0.091,1,2,17,1,Asia-Pacific,0.143,4,2025-06-11 08:03:30-07:00,2025-06-12 11:03:06-07:00,Small
tnacm7d1aixvbxb5b2agkdhe2srhg5vc1e,33,22,1001.17,30.34,14.0,0.273,1,2,17,9,Europe-Africa,0.136,3,2025-06-11 07:46:51-07:00,2025-06-12 13:36:18-07:00,Small
tqkfxmhptcd6y39ppm9nacpqfyykpkboak,33,33,3277.45,99.32,149.0,0.03,1,2,16,8,Europe-Africa,0.0,0,2025-06-11 08:16:09-07:00,2025-06-12 13:48:06-07:00,Small
tnk1dmf2au2ryp3uajlrjnnuprdbuqqqqq,33,29,1143.59,34.65,25.0,0.091,1,2,15,8,Europe-Africa,0.103,3,2025-06-11 07:50:12-07:00,2025-06-12 11:48:09-07:00,Small
tdujwnhpgcwfkbrfjfouawozpwzjca6px8,33,22,2930.93,88.82,69.74,0.091,1,2,15,10,Europe-Africa,0.364,8,2025-06-11 08:04:27-07:00,2025-06-12 11:31:12-07:00,Small
twsh1w65k2ektfs6dntjnpsbygwo888888,33,30,1444.0,43.76,25.0,0.061,1,2,15,8,Europe-Africa,0.1,3,2025-06-11 08:29:00-07:00,2025-06-12 12:01:24-07:00,Small
tlerzr4ka86yt8ytsmcn78jmwqnd89s98o,33,27,771.0,23.36,15.0,0.091,1,2,17,8,Europe-Africa,0.185,5,2025-06-11 08:49:45-07:00,2025-06-12 13:13:03-07:00,Small
trczjcfmqgj5kustazbaqxzm57iybvx7st,33,16,953.7,28.9,20.98,0.333,1,2,17,22,Asia-Pacific,0.25,4,2025-06-11 08:08:06-07:00,2025-06-12 10:47:48-07:00,Small
tbqcikuredvekmki5cptaagko4znrad7t2,32,27,694.0,21.69,15.0,0.094,0,2,15,18,Americas,0.148,4,2025-06-11 15:14:00-07:00,2025-06-12 12:09:54-07:00,Small
trnzaufqlz85xo46wngun4wnvmyhpcqa62,32,30,1106.0,34.56,19.0,0.062,1,2,17,0,Asia-Pacific,0.067,2,2025-06-11 07:41:27-07:00,2025-06-12 13:46:27-07:00,Small
tmngk5ijso8wxe1abgmwxs2v2x99999999,32,32,1827.29,57.1,30.0,0.031,1,2,17,22,Asia-Pacific,0.0,0,2025-06-11 07:52:06-07:00,2025-06-12 10:54:30-07:00,Small
tgr2jerb4ktezhzpvsxtgnmrwt6djm1har,32,14,2861.83,89.43,29.25,0.25,1,2,16,5,Asia-Pacific,0.571,8,2025-06-11 09:25:24-07:00,2025-06-12 13:06:33-07:00,Small
tywzsuy13cqf23muu3rz9y1rvjlaevwga9,32,10,1168.01,36.5,49.0,0.188,0,2,8,4,Asia-Pacific,0.8,8,2025-06-11 16:48:09-07:00,2025-06-12 09:11:27-07:00,Small
tfnpmwpvuxfrcr26tv4sszz1ectl4neuy4,31,8,2208.0,71.23,36.0,0.387,1,2,6,9,Europe-Africa,0.875,7,2025-06-11 08:41:36-07:00,2025-06-12 11:57:36-07:00,Small
tnty9mpydfxvkfj6ev9yirhkpw4qnrrcke,31,8,678.33,21.88,18.6,0.645,1,2,9,20,Americas,0.625,5,2025-06-11 08:06:36-07:00,2025-06-12 11:01:57-07:00,Small
thxnw8n6sm1bunzgwwxtmvleua3abxe8px,31,23,2950.91,95.19,24.0,0.097,1,2,13,9,Europe-Africa,0.304,7,2025-06-11 08:40:57-07:00,2025-06-12 11:48:51-07:00,Small
tqzr8jyu2joyoojfu3ybp5hiifrqdgkkkb,31,10,999.73,32.25,35.0,0.161,1,2,15,15,Americas,0.9,9,2025-06-11 08:35:09-07:00,2025-06-12 13:42:48-07:00,Small
tdnazdr6rfeh3zieaoj3ig2k8urdtkqcvv,31,13,802.31,25.88,25.0,0.161,0,2,14,2,Asia-Pacific,0.692,9,2025-06-11 07:46:42-07:00,2025-06-12 04:51:12-07:00,Small
tk4ppkfw16qxtbeqttkhetn9w6clhu3zxv,31,29,1848.9,59.64,36.0,0.065,1,2,15,8,Europe-Africa,0.069,2,2025-06-11 08:02:24-07:00,2025-06-12 10:49:36-07:00,Small
trpodobwtkw5aczobgbuecjhjvkojnn4ij,31,12,2232.67,72.02,15.0,0.258,1,2,13,4,Asia-Pacific,0.667,8,2025-06-11 07:40:33-07:00,2025-06-12 13:47:30-07:00,Small
tazhjjayhj5gtbwai52vwxjkjtp7tpblts,31,20,1510.07,48.71,21.0,0.226,1,2,13,8,Europe-Africa,0.3,6,2025-06-11 07:46:48-07:00,2025-06-12 13:09:48-07:00,Small
tlhyvomq2quastske48zqnkuy2sjp5jddx,31,8,1561.3,50.36,50.0,0.29,1,2,7,10,Europe-Africa,0.875,7,2025-06-11 07:50:27-07:00,2025-06-12 12:50:36-07:00,Small
ttcvuh9dpozecbbeqedky2eylipjdcw4ds,31,6,1291.66,41.67,41.4,0.548,0,1,9,8,Europe-Africa,0.667,4,2025-06-12 02:44:15-07:00,2025-06-12 10:53:09-07:00,Small
